"Date Received","Product Name","Sub Product",Issue,"Sub Issue","Consumer Complaint Narrative","Company Public Response",Company,"State Name","Zip Code",Tags,"Consumer Consent Provided","Submitted via","Date Sent to Company","Company Response to Consumer","Timely Response","Consumer Disputed","Complaint ID"
2013-08-07,"Bank account or service","Checking account","Making/receiving payments, sending money",,,,"Regions Financial Corporation",TN,38122,"Older American",N/A,Phone,2013-08-08,Closed,Yes,Yes,482934
2013-08-13,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,Ocwen,FL,10981,,N/A,Web,2013-08-13,"Closed with explanation",Yes,No,491538
2013-07-23,"Credit reporting",,"Credit reporting company's investigation","Investigation took too long",,,Equifax,KS,66210,,N/A,Web,2013-07-23,"Closed with non-monetary relief",Yes,No,475665
2013-08-13,"Debt collection","Credit card","Cont'd attempts collect debt not owed","Debt was discharged in bankruptcy",,,"Bank of America",CA,91978,,N/A,Web,2013-08-13,"Closed with explanation",Yes,No,489138
2013-08-07,Mortgage,"Conventional fixed mortgage","Loan servicing, payments, escrow account",,,,"Bank of America",FL,33881,"Older American",N/A,Web,2013-08-07,"Closed with explanation",Yes,Yes,482935
2013-08-07,"Credit card",,"APR or interest rate",,,,Citibank,MO,63316,,N/A,Phone,2013-08-08,"Closed with explanation",Yes,Yes,482936
2013-08-13,"Credit reporting",,"Incorrect information on credit report","Account status",,,Equifax,WA,98109,,N/A,"Postal mail",2013-09-03,"Closed with explanation",Yes,No,490915
2013-08-13,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"JPMorgan Chase & Co.",MO,63129,,N/A,Web,2013-08-14,"Closed with explanation",Yes,Yes,491547
2013-07-24,Mortgage,"Reverse mortgage","Loan servicing, payments, escrow account",,,,"Wells Fargo & Company",MO,63105,,N/A,Web,2013-07-25,"Closed with explanation",Yes,Yes,465790
2013-07-24,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Ditech Financial LLC",TX,76053,,N/A,Web,2013-07-25,"Closed with explanation",Yes,No,465793
2013-08-13,"Credit card",,"Billing disputes",,,,Discover,MI,48223,,N/A,Phone,2013-08-15,"Closed with explanation",Yes,Yes,491186
2013-08-07,"Student loan","Non-federal student loan","Repaying your loan","Repaying your loan",,,"Navient Solutions, Inc.",DE,19801,,N/A,Web,2013-08-08,"Closed with non-monetary relief",Yes,Yes,482938
2013-08-13,"Credit card",,Other,,,,"JPMorgan Chase & Co.",CA,91978,,N/A,Web,2013-08-13,"Closed with explanation",Yes,No,491541
2013-07-23,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Selene Finance",CA,90008,,N/A,Web,2013-07-24,"Closed with explanation",Yes,No,464663
2013-08-07,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,Citibank,OH,45223,,N/A,Phone,2013-08-09,"Closed with explanation",Yes,No,484966
2013-07-24,"Debt collection",Auto,"Improper contact or sharing of info","Talked to a third party about my debt",,,"Santander Consumer USA Holdings Inc",VA,22204,,N/A,Web,2013-07-24,"Closed with explanation",Yes,Yes,465808
2013-08-13,"Bank account or service","Checking account","Deposits and withdrawals",,,,"Bank of America",FL,34992,"Older American, Servicemember",N/A,Phone,2013-08-13,"Closed with non-monetary relief",Yes,Yes,491553
2013-08-07,"Debt collection",Auto,"Cont'd attempts collect debt not owed","Debt is not mine",,,"Nations Recovery Center",ID,46619,"Older American",N/A,Phone,2013-08-23,"Closed with explanation",Yes,No,484942
2013-08-07,"Bank account or service","Checking account","Deposits and withdrawals",,,,"Fifth Third Financial Corporation",IL,60655,,N/A,Referral,2013-08-08,"Closed with monetary relief",Yes,No,482986
2013-07-23,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"JPMorgan Chase & Co.",TX,78101,,N/A,Phone,2013-07-24,"Closed with explanation",Yes,No,464468
2013-08-07,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Residential Credit Solutions",OR,97216,,N/A,Referral,2013-08-09,"Closed with explanation",Yes,No,482983
2013-07-24,"Debt collection",Mortgage,"Cont'd attempts collect debt not owed","Debt was paid",,,"U.S. Bancorp",CO,81413,"Older American",N/A,Web,2013-07-24,"Closed with explanation",Yes,No,465831
2013-07-24,"Bank account or service","Checking account","Account opening, closing, or management",,,,"JPMorgan Chase & Co.",NJ,7073,,N/A,Referral,2013-07-29,"Closed with explanation",Yes,Yes,465832
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",CA,94534,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,Yes,465834
2013-07-24,Mortgage,"Other mortgage","Loan servicing, payments, escrow account",,,,"Wells Fargo & Company",WA,98026,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,Yes,479452
2013-08-13,Mortgage,"Conventional fixed mortgage","Settlement process and costs",,,,"JPMorgan Chase & Co.",PA,19363,,N/A,Phone,2013-08-19,"Closed with explanation",Yes,No,491572
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Nationstar Mortgage",CA,93422,,N/A,Referral,2013-08-05,"Closed with explanation",Yes,Yes,466291
2013-07-23,Mortgage,"Conventional fixed mortgage","Application, originator, mortgage broker",,,,"Wells Fargo & Company",FL,33437,,N/A,Web,2013-07-24,"Closed with explanation",Yes,No,464698
2013-07-23,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",CA,90706,,N/A,Referral,2013-07-25,"Closed with explanation",Yes,Yes,455806
2013-07-23,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",FL,33173,,N/A,Referral,2013-07-25,"Closed with explanation",Yes,No,475076
2013-07-24,Mortgage,"Other mortgage","Loan servicing, payments, escrow account",,,,"Bank of America",CA,95316,,N/A,Referral,2013-07-29,"Closed with explanation",Yes,No,465843
2013-07-23,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",AZ,85122,,N/A,Web,2013-07-25,"Closed with explanation",Yes,Yes,464705
2013-08-07,"Credit card",,"Credit card protection / Debt protection",,,,"Capital One",CA,91360,,N/A,Web,2013-08-07,"Closed with monetary relief",Yes,No,499033
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Nationstar Mortgage",CA,92804,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,No,465849
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Nationstar Mortgage",CA,91024,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,No,471477
2013-07-23,"Debt collection","Other (i.e. phone, health club, etc.)","Disclosure verification of debt","Not given enough info to verify debt",,,"Southwest Recovery Services, Inc.",TX,75243,,N/A,Web,2013-08-12,"Closed with explanation",Yes,Yes,475544
2013-08-07,"Credit card",,"Closing/Cancelling account",,,,Citibank,TX,75137,"Older American",N/A,Web,2013-08-08,"Closed with monetary relief",Yes,No,484233
2013-07-25,"Bank account or service","(CD) Certificate of deposit","Deposits and withdrawals",,,,"Bank of America",MA,2472,,N/A,Web,2013-07-26,"Closed with explanation",Yes,No,465962
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Citizens Financial Group, Inc.",NY,12144,,N/A,Referral,2013-07-26,"Closed with non-monetary relief",Yes,Yes,475990
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Nationstar Mortgage",AZ,85209,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,No,466674
2013-08-07,"Debt collection","I do not know","Communication tactics","Frequent or repeated calls",,,"Portfolio Recovery Associates, Inc.",CA,92120,,N/A,Phone,2013-08-12,"Closed with non-monetary relief",Yes,No,484976
2013-07-24,"Credit card",,"Billing disputes",,,,"Wells Fargo & Company",OH,44107,,N/A,Referral,2013-07-26,"Closed with monetary relief",Yes,No,465857
2013-07-24,Mortgage,"Other mortgage","Application, originator, mortgage broker",,,,Citibank,NY,10010,,N/A,Referral,2013-07-26,"Closed with monetary relief",Yes,No,465859
2013-07-24,"Bank account or service","Checking account","Account opening, closing, or management",,,,"The Huntington National Bank",OH,43223,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,No,465862
2013-08-07,"Debt collection","I do not know","Cont'd attempts collect debt not owed","Debt is not mine",,,"Synchrony Financial",AL,36695,,N/A,Phone,2013-08-12,"Closed with explanation",Yes,Yes,484977
2013-07-24,"Bank account or service","Checking account","Account opening, closing, or management",,,,"Union Bank",CA,92333,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,No,465868
2013-08-07,"Bank account or service","Other bank product/service","Account opening, closing, or management",,,,"Wells Fargo & Company",CA,94901,,N/A,Referral,2013-08-09,"Closed with explanation",Yes,No,483016
2013-08-07,"Bank account or service","Checking account","Account opening, closing, or management",,,,"Capital One",TX,78245,,N/A,Referral,2013-08-08,"Closed with explanation",Yes,Yes,483006
2013-08-07,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",WA,98118,,N/A,Web,2013-08-09,"Closed with non-monetary relief",Yes,No,484975
2013-07-24,"Debt collection",Mortgage,"Communication tactics","Used obscene/profane/abusive language",,,"Ditech Financial LLC",SC,29485,Servicemember,N/A,Web,2013-07-23,"Closed with explanation",Yes,No,480358
2013-07-24,"Credit reporting",,"Incorrect information on credit report","Account status",,,"TransUnion Intermediate Holdings, Inc.",IL,60441,,N/A,Web,2013-07-24,"Closed with non-monetary relief",Yes,No,465895
2013-07-24,"Credit card",,"Identity theft / Fraud / Embezzlement",,,,Citibank,CA,92804,,N/A,Web,2013-07-25,"Closed with monetary relief",Yes,No,464764
2013-07-24,"Debt collection","Credit card","False statements or representation","Attempted to collect wrong amount",,,"U.S. Bancorp",CA,91423,,N/A,Web,2013-07-23,"Closed with explanation",Yes,Yes,464720
2013-07-24,"Credit reporting",,"Credit reporting company's investigation","Problem with statement of dispute",,,"TransUnion Intermediate Holdings, Inc.",TX,77085,,N/A,Web,2013-07-23,"Closed with explanation",Yes,No,463555
2013-08-13,"Debt collection","I do not know","Cont'd attempts collect debt not owed","Debt is not mine",,,Citibank,TN,37411,,N/A,Web,2013-08-13,"Closed with explanation",Yes,No,491439
2013-07-25,Mortgage,"Conventional adjustable mortgage (ARM)","Loan servicing, payments, escrow account",,,,"Bank of America",CA,94116,,N/A,Web,2013-07-25,"Closed with explanation",Yes,Yes,465918
2013-07-24,"Bank account or service","Checking account","Account opening, closing, or management",,,,"Wells Fargo & Company",GA,31210,,N/A,Referral,2013-07-25,"Closed with explanation",Yes,No,464973
2013-08-13,"Bank account or service","(CD) Certificate of deposit","Account opening, closing, or management",,,,"Wells Fargo & Company",NY,10471,"Older American",N/A,Phone,2013-08-15,"Closed with explanation",Yes,No,489177
2013-07-25,"Debt collection",Auto,"Improper contact or sharing of info","Talked to a third party about my debt",,,"Westlake Services, LLC",TN,38106,,N/A,Web,2013-07-24,"Closed with explanation",Yes,Yes,465921
2013-07-24,"Debt collection","I do not know","Cont'd attempts collect debt not owed","Debt is not mine",,,"Credit Systems International, Inc.",TX,79912,,N/A,Web,2013-07-31,"Closed with explanation",Yes,No,464792
2013-07-24,"Credit reporting",,"Incorrect information on credit report","Information is not mine",,,Experian,NY,10021,,N/A,Web,2013-07-26,"Closed with explanation",Yes,Yes,464793
2013-08-13,"Debt collection","Credit card","Cont'd attempts collect debt not owed","Debt resulted from identity theft",,,Discover,CA,90026,,N/A,Phone,2013-08-21,"Closed with explanation",Yes,No,489163
2013-07-25,"Bank account or service","Checking account","Account opening, closing, or management",,,,"Wells Fargo & Company",TN,38125,,N/A,Web,2013-07-26,"Closed with non-monetary relief",Yes,Yes,475005
2013-07-24,"Credit reporting",,"Incorrect information on credit report","Account status",,,"TransUnion Intermediate Holdings, Inc.",CA,92610,,N/A,Web,2013-07-24,"Closed with explanation",Yes,No,464799
2013-07-24,"Credit reporting",,"Incorrect information on credit report","Personal information",,,Experian,FL,32314,,N/A,Web,2013-07-24,"Closed with non-monetary relief",Yes,Yes,464800
2013-07-24,"Consumer Loan","Installment loan","Managing the loan or lease",,,,"Santander Consumer USA Holdings Inc",NE,68123,,N/A,Web,2013-07-24,"Closed with explanation",Yes,Yes,462896
2013-07-24,"Bank account or service","Checking account","Problems caused by my funds being low",,,,"JPMorgan Chase & Co.",TX,77065,,N/A,Web,2013-07-24,"Closed with explanation",Yes,No,464803
2013-08-07,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"JPMorgan Chase & Co.",MI,49057,,N/A,Web,2013-08-09,"Closed with explanation",Yes,Yes,484962
2013-07-24,"Debt collection","Credit card","Disclosure verification of debt","Not given enough info to verify debt",,,"Synchrony Financial",NE,68132,,N/A,Web,2013-07-24,"Closed with monetary relief",Yes,No,464811
2013-07-25,"Student loan","Non-federal student loan","Problems when you are unable to pay","Problems when you are unable to pay",,,"SIMM Associates, Inc.",PA,15237,,N/A,Web,2013-07-26,"Closed with explanation",Yes,Yes,475198
2013-07-25,Mortgage,"Home equity loan or line of credit","Loan servicing, payments, escrow account",,,,"CIT Bank National Association",GA,30342,,N/A,Web,2013-07-25,"Closed with explanation",Yes,No,465934
2013-07-25,Mortgage,"Conventional fixed mortgage","Loan servicing, payments, escrow account",,,,"Ditech Financial LLC",IL,60045,,N/A,Web,2013-07-25,"Closed with explanation",Yes,No,465935
2013-07-24,Mortgage,"Conventional adjustable mortgage (ARM)","Loan modification,collection,foreclosure",,,,"CIT Bank National Association",FL,33403,,N/A,Web,2013-07-24,"Closed with non-monetary relief",Yes,No,475499
2013-07-24,Mortgage,"Conventional adjustable mortgage (ARM)","Loan servicing, payments, escrow account",,,,"Ditech Financial LLC",NC,27040,,N/A,Web,2013-07-25,"Closed with explanation",Yes,No,464813
2013-08-07,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Caliber Home Loans, Inc",NJ,7652,,N/A,Referral,2013-08-09,"Closed with explanation",Yes,No,482903
2013-08-07,Mortgage,"FHA mortgage","Settlement process and costs",,,,"Wells Fargo & Company",AL,35662,Servicemember,N/A,Web,2013-08-09,"Closed with explanation",Yes,No,484994
2013-08-13,"Credit reporting",,"Incorrect information on credit report","Account status",,,"TransUnion Intermediate Holdings, Inc.",MI,45226,,N/A,Web,2013-08-13,"Closed with explanation",Yes,No,491368
2013-07-25,"Credit reporting",,"Incorrect information on credit report","Account status",,,Experian,NJ,7044,,N/A,Web,2013-08-05,"Closed with explanation",Yes,No,469938
2013-07-25,"Student loan","Non-federal student loan","Repaying your loan","Repaying your loan",,,"Sallie Mae",MD,20772,,N/A,Web,2013-07-25,"Closed with non-monetary relief",Yes,No,465943
2013-07-25,Mortgage,"Conventional fixed mortgage","Loan servicing, payments, escrow account",,,,"Ditech Financial LLC",RI,2919,"Older American",N/A,Web,2013-07-25,"Closed with explanation",Yes,No,465944
2013-08-13,"Debt collection","Other (i.e. phone, health club, etc.)","Cont'd attempts collect debt not owed","Debt is not mine",,,"North Shore Agency, LLC",PA,16101,"Older American",N/A,Phone,2013-09-11,"Closed with explanation",Yes,Yes,489185
2013-08-07,"Credit card",,"Closing/Cancelling account",,,,"Capital One",PA,18324,"Older American",N/A,Phone,2013-08-08,"Closed with monetary relief",Yes,No,484201
2013-08-13,"Debt collection","Other (i.e. phone, health club, etc.)","Communication tactics","Frequent or repeated calls",,,"CashCall, Inc.",OH,43615,,N/A,Phone,2013-08-30,"Closed with explanation",Yes,No,491634
2013-08-07,Mortgage,"Conventional fixed mortgage","Application, originator, mortgage broker",,,,"HSBC North America Holdings Inc.",NY,10027,,N/A,Web,2013-08-09,"Closed with explanation",Yes,Yes,484933
2013-07-25,"Student loan","Non-federal student loan","Problems when you are unable to pay","Problems when you are unable to pay",,,"Navient Solutions, Inc.",AR,72034,,N/A,Web,2013-07-25,"Closed with explanation",Yes,No,465952
2013-08-07,"Bank account or service","Checking account","Deposits and withdrawals",,,,"Bank of America",NC,27106,,N/A,Referral,2013-08-09,"Closed with monetary relief",Yes,No,483044
2013-07-24,"Credit reporting",,"Incorrect information on credit report","Information is not mine",,,Equifax,GA,30324,,N/A,Web,2013-07-31,"Closed with explanation",Yes,No,461581
2013-07-24,"Bank account or service","Checking account","Account opening, closing, or management",,,,"PNC Bank N.A.",PA,15201,,N/A,Referral,2013-07-25,"Closed with monetary relief",Yes,No,475395
2013-07-25,"Credit card",,Other,,,,Citibank,AL,36116,Servicemember,N/A,Web,2013-07-24,"Closed with explanation",Yes,Yes,465957
